This is dummy data,,,,,,,,
,,,,,,,,
,,,,,,,,
,Date,Franchise,City,Product,Sales,Profit,Target Profit,Target Sales
,1-Mar-21,B2,Banglore,Decaf Espresso,$516.00,$226.00,$210.00,$610.00
,1-Apr-21,B2,Banglore,Decaf Espresso,$114.00,$17.00,$30.00,$130.00
,1-May-21,B2,Banglore,Decaf Espresso,$210.00,$87.00,$80.00,$200.00
,1-Jun-21,B2,Banglore,Decaf Espresso,$228.00,$137.00,$90.00,$190.00
,1-Jul-21,B2,Banglore,Decaf Espresso,$628.00,$331.00,$230.00,$600.00
,1-Aug-21,B2,Banglore,Decaf Espresso,$43.00,$43.00,$40.00,$50.00
,1-Sep-21,B2,Banglore,Decaf Espresso,$88.00,$43.00,$40.00,$100.00
,1-Oct-21,B2,Banglore,Decaf Espresso,$109.00,$47.00,$50.00,$120.00
,1-Nov-21,B2,Banglore,Decaf Espresso,$107.00,$26.00,$30.00,$100.00
,1-Dec-21,B2,Banglore,Decaf Espresso,$98.00,$32.00,$30.00,$80.00
,1-Jan-22,B2,Banglore,Decaf Espresso,$95.00,$19.00,$20.00,$80.00
,1-Feb-22,B2,Banglore,Decaf Espresso,$276.00,$137.00,$90.00,$230.00
,1-Mar-22,B2,Banglore,Decaf Espresso,$53.00,$21.00,$20.00,$50.00
,1-Apr-22,B2,Banglore,Decaf Espresso,$295.00,$115.00,$90.00,$280.00
,1-May-22,B2,Banglore,Decaf Espresso,$91.00,$47.00,$40.00,$80.00
,1-Jun-22,B2,Banglore,Decaf Espresso,$175.00,$68.00,$60.00,$160.00
,1-Jul-22,B2,Banglore,Decaf Espresso,$130.00,$43.00,$50.00,$150.00
,1-Aug-22,B2,Banglore,Decaf Espresso,$527.00,$232.00,$220.00,$620.00
,1-Sep-22,B2,Banglore,Decaf Espresso,$114.00,$15.00,$30.00,$130.00
,1-Oct-22,B2,Banglore,Decaf Espresso,$225.00,$98.00,$80.00,$220.00
,1-Nov-22,B2,Banglore,Decaf Espresso,$228.00,$135.00,$90.00,$190.00
,1-Dec-22,B2,Banglore,Decaf Espresso,$672.00,$357.00,$260.00,$650.00
,1-Jan-23,B2,Banglore,Decaf Espresso,$43.00,$43.00,$40.00,$50.00
,1-Feb-23,B2,Banglore,Decaf Espresso,$95.00,$48.00,$50.00,$110.00
,1-Mar-23,B2,Banglore,Decaf Espresso,$114.00,$50.00,$60.00,$130.00
,1-Apr-23,B2,Banglore,Decaf Espresso,$99.00,$22.00,$20.00,$90.00
,1-May-23,B2,Banglore,Decaf Espresso,$89.00,$29.00,$20.00,$70.00
,1-Jun-23,B2,Banglore,Decaf Espresso,$102.00,$25.00,$20.00,$80.00
,1-Jul-23,B2,Banglore,Decaf Espresso,$283.00,$142.00,$100.00,$240.00
,1-Aug-23,B2,Banglore,Decaf Espresso,$49.00,$17.00,$20.00,$40.00
,1-Sep-23,B2,Banglore,Decaf Espresso,$288.00,$112.00,$90.00,$270.00
,1-Oct-23,B2,Banglore,Decaf Espresso,$86.00,$43.00,$40.00,$80.00
,1-Nov-23,B2,Banglore,Decaf Espresso,$187.00,$77.00,$70.00,$180.00
,1-Dec-23,B2,Banglore,Decaf Espresso,$130.00,$41.00,$50.00,$150.00
,1-Jan-24,B2,Banglore,Decaf Espresso,$527.00,$230.00,$220.00,$620.00
,1-Feb-24,B2,Banglore,Decaf Espresso,$108.00,$11.00,$20.00,$120.00
,1-Mar-24,B2,Banglore,Decaf Espresso,$229.00,$101.00,$80.00,$220.00
,1-Apr-24,B2,Banglore,Decaf Espresso,$243.00,$145.00,$110.00,$210.00
,1-May-24,B2,Banglore,Decaf Espresso,$681.00,$362.00,$250.00,$650.00
,1-Jun-24,B2,Banglore,Decaf Espresso,$43.00,$43.00,$40.00,$50.00
,1-Jul-24,B2,Banglore,Decaf Espresso,$79.00,$39.00,$50.00,$90.00
,1-Aug-24,B2,Banglore,Decaf Espresso,$68.00,$25.00,$30.00,$80.00
,1-Sep-24,B2,Banglore,Decaf Espresso,$97.00,$22.00,$20.00,$90.00
,1-Oct-24,B2,Banglore,Decaf Espresso,$89.00,$29.00,$20.00,$70.00
,1-Nov-24,B2,Banglore,Decaf Espresso,$104.00,$25.00,$30.00,$90.00
,1-Dec-24,B2,Banglore,Decaf Espresso,$283.00,$142.00,$100.00,$240.00
,1-Jan-25,B2,Banglore,Decaf Espresso,$57.00,$23.00,$20.00,$50.00
,1-Feb-25,B2,Banglore,Decaf Espresso,$288.00,$112.00,$90.00,$270.00
,1-Mar-25,B2,Banglore,Decaf Espresso,$82.00,$39.00,$30.00,$70.00
,1-Apr-25,B2,Banglore,Decaf Espresso,$224.00,$98.00,$90.00,$210.00
,1-May-25,B2,Banglore,Decaf Espresso,$160.00,$58.00,$60.00,$170.00
,1-Jun-25,B2,Banglore,Decaf Espresso,$531.00,$230.00,$210.00,$580.00
,1-Jul-25,B2,Banglore,Decaf Espresso,$109.00,$9.00,$30.00,$120.00
,1-Aug-25,B2,Banglore,Decaf Espresso,$212.00,$86.00,$70.00,$190.00
,1-Sep-25,B2,Banglore,Decaf Espresso,$212.00,$126.00,$90.00,$170.00
,1-Oct-25,B2,Banglore,Decaf Espresso,$628.00,$326.00,$220.00,$560.00
,1-Nov-25,B2,Banglore,Decaf Espresso,$46.00,$47.00,$40.00,$50.00
,1-Dec-25,B2,Banglore,Decaf Espresso,$84.00,$40.00,$50.00,$90.00
,1-Jan-26,B2,Banglore,Decaf Espresso,$81.00,$31.00,$30.00,$80.00
,1-Feb-26,B2,Banglore,Decaf Espresso,$120.00,$34.00,$40.00,$110.00
,1-Mar-26,B2,Banglore,Decaf Espresso,$120.00,$46.00,$40.00,$90.00
,1-Apr-26,B2,Banglore,Decaf Espresso,$97.00,$19.00,$10.00,$70.00
,1-May-26,B2,Banglore,Decaf Espresso,$265.00,$129.00,$80.00,$210.00
,1-Jun-26,B2,Banglore,Decaf Espresso,$62.00,$25.00,$20.00,$50.00
,1-Jul-26,B2,Banglore,Decaf Espresso,$330.00,$129.00,$90.00,$290.00
,1-Aug-26,B2,Banglore,Decaf Espresso,$115.00,$59.00,$40.00,$100.00
,1-Sep-26,B2,Banglore,Decaf Espresso,$194.00,$79.00,$70.00,$170.00
,1-Oct-26,B2,Banglore,Decaf Espresso,$194.00,$83.00,$130.00,$260.00
,1-Nov-26,B2,Banglore,Decaf Espresso,$509.00,$221.00,$300.00,$710.00
,1-Dec-26,B2,Banglore,Decaf Espresso,$128.00,$18.00,$70.00,$170.00
,1-Jan-21,H1,Hyderabad,Decaf Espresso,$215.00,$89.00,$90.00,$180.00
,1-Feb-21,H1,Hyderabad,Decaf Espresso,$199.00,$116.00,$80.00,$120.00
,1-Mar-21,H1,Hyderabad,Decaf Espresso,$637.00,$334.00,$240.00,$550.00
,1-Apr-21,H1,Hyderabad,Decaf Espresso,$46.00,$46.00,$60.00,$60.00
,1-May-21,H1,Hyderabad,Decaf Espresso,$84.00,$42.00,$80.00,$110.00
,1-Jun-21,H1,Hyderabad,Decaf Espresso,$54.00,$15.00,$50.00,$70.00
,1-Jul-21,H1,Hyderabad,Decaf Espresso,$118.00,$31.00,$50.00,$90.00
,1-Aug-21,H1,Hyderabad,Decaf Espresso,$120.00,$45.00,$40.00,$60.00
,1-Sep-21,H1,Hyderabad,Decaf Espresso,$98.00,$21.00,$20.00,$50.00
,1-Oct-21,H1,Hyderabad,Decaf Espresso,$218.00,$96.00,$60.00,$130.00
,1-Nov-21,H1,Hyderabad,Decaf Espresso,$62.00,$25.00,$30.00,$40.00
,1-Dec-21,H1,Hyderabad,Decaf Espresso,$343.00,$135.00,$110.00,$290.00
,1-Jan-22,H1,Hyderabad,Decaf Espresso,$106.00,$55.00,$60.00,$80.00
,1-Feb-22,H1,Hyderabad,Decaf Espresso,$185.00,$71.00,$80.00,$150.00
,1-Mar-22,H1,Hyderabad,Decaf Espresso,$201.00,$86.00,$100.00,$240.00
,1-Apr-22,H1,Hyderabad,Decaf Espresso,$451.00,$191.00,$200.00,$540.00
,1-May-22,H1,Hyderabad,Decaf Espresso,$132.00,$24.00,$40.00,$150.00
,1-Jun-22,H1,Hyderabad,Decaf Espresso,$192.00,$76.00,$60.00,$170.00
,1-Jul-22,H1,Hyderabad,Decaf Espresso,$131.00,$71.00,$40.00,$90.00
,1-Aug-22,H1,Hyderabad,Decaf Espresso,$567.00,$292.00,$190.00,$510.00
,1-Sep-22,H1,Hyderabad,Decaf Espresso,$46.00,$46.00,$40.00,$50.00
,1-Oct-22,H1,Hyderabad,Decaf Espresso,$86.00,$40.00,$50.00,$100.00
,1-Nov-22,H1,Hyderabad,Decaf Espresso,$55.00,$16.00,$30.00,$60.00
,1-Dec-22,H1,Hyderabad,Decaf Espresso,$132.00,$39.00,$40.00,$120.00
,1-Jan-23,H1,Hyderabad,Decaf Espresso,$128.00,$50.00,$30.00,$90.00
,1-Feb-23,H1,Hyderabad,Decaf Espresso,$87.00,$12.00,$20.00,$60.00
,1-Mar-23,H1,Hyderabad,Decaf Espresso,$210.00,$92.00,$40.00,$150.00
,1-Apr-23,H1,Hyderabad,Decaf Espresso,$60.00,$25.00,$20.00,$50.00
,1-May-23,H1,Hyderabad,Decaf Espresso,$387.00,$160.00,$120.00,$350.00
,1-Jun-23,H1,Hyderabad,Decaf Espresso,$141.00,$77.00,$50.00,$120.00
,1-Jul-23,H1,Hyderabad,Decaf Espresso,$175.00,$67.00,$40.00,$150.00
,1-Aug-23,H1,Hyderabad,Decaf Espresso,$179.00,$70.00,$80.00,$210.00
,1-Sep-23,H1,Hyderabad,Decaf Espresso,$534.00,$233.00,$240.00,$640.00
,1-Oct-23,H1,Hyderabad,Decaf Espresso,$110.00,$9.00,$40.00,$130.00
,1-Nov-23,H1,Hyderabad,Decaf Espresso,$208.00,$86.00,$70.00,$190.00
,1-Dec-23,H1,Hyderabad,Decaf Espresso,$142.00,$77.00,$40.00,$100.00
,1-Jan-24,H1,Hyderabad,Decaf Espresso,$614.00,$321.00,$210.00,$550.00
,1-Feb-24,H1,Hyderabad,Decaf Espresso,$46.00,$47.00,$40.00,$50.00
,1-Mar-24,H1,Hyderabad,Decaf Espresso,$82.00,$40.00,$50.00,$90.00
,1-Apr-24,H1,Hyderabad,Decaf Espresso,$60.00,$19.00,$30.00,$70.00
,1-May-24,H1,Hyderabad,Decaf Espresso,$121.00,$31.00,$40.00,$110.00
,1-Jun-24,H1,Hyderabad,Decaf Espresso,$113.00,$40.00,$20.00,$80.00
,1-Jul-24,H1,Hyderabad,Decaf Espresso,$95.00,$18.00,$0.00,$60.00
,1-Aug-24,H1,Hyderabad,Decaf Espresso,$236.00,$107.00,$60.00,$170.00
,1-Sep-24,H1,Hyderabad,Decaf Espresso,$62.00,$25.00,$20.00,$50.00
,1-Oct-24,H1,Hyderabad,Decaf Espresso,$326.00,$129.00,$80.00,$290.00
,1-Nov-24,H1,Hyderabad,Decaf Espresso,$131.00,$70.00,$50.00,$110.00
,1-Dec-24,H1,Hyderabad,Decaf Espresso,$188.00,$76.00,$60.00,$170.00
,1-Jan-25,H1,Hyderabad,Decaf Espresso,$42.00,$13.00,$10.00,$30.00
,1-Feb-25,H1,Hyderabad,Decaf Espresso,$147.00,$49.00,$50.00,$130.00
,1-Mar-25,H1,Hyderabad,Decaf Espresso,$246.00,$126.00,$90.00,$220.00
,1-Apr-25,H1,Hyderabad,Decaf Espresso,$129.00,$19.00,$20.00,$110.00
,1-May-25,H1,Hyderabad,Decaf Espresso,$142.00,$79.00,$90.00,$170.00
,1-Jun-25,H1,Hyderabad,Decaf Espresso,$614.00,$321.00,$320.00,$730.00
,1-Jul-25,H1,Hyderabad,Decaf Espresso,$326.00,$129.00,$140.00,$390.00
,1-Aug-25,H1,Hyderabad,Decaf Espresso,$266.00,$31.00,$30.00,$240.00
,1-Sep-25,H1,Hyderabad,Decaf Espresso,$106.00,-$30.00,,$90.00
,1-Oct-25,H1,Hyderabad,Decaf Espresso,$70.00,-$332.00,,$60.00
,1-Nov-25,H1,Hyderabad,Decaf Espresso,$322.00,$197.00,$110.00,$230.00
,1-Dec-25,H1,Hyderabad,Decaf Espresso,$343.00,$46.00,$40.00,$310.00
,1-Jan-26,H1,Hyderabad,Decaf Espresso,$62.00,$25.00,$40.00,$70.00
,1-Feb-26,H1,Hyderabad,Decaf Espresso,$131.00,$71.00,$70.00,$150.00
,1-Mar-26,H1,Hyderabad,Decaf Espresso,$188.00,$74.00,$80.00,$220.00
,1-Apr-26,H1,Hyderabad,Decaf Espresso,$140.00,-$3.00,$10.00,$120.00
,1-May-26,H1,Hyderabad,Decaf Espresso,$126.00,-$6.00,$10.00,$110.00
,1-Jun-26,H1,Hyderabad,Decaf Espresso,$114.00,$46.00,$20.00,$80.00
,1-Jul-26,H1,Hyderabad,Decaf Espresso,$126.00,-$7.00,$10.00,$90.00
,1-Aug-26,H1,Hyderabad,Decaf Espresso,$78.00,$36.00,$20.00,$50.00
,1-Sep-26,H1,Hyderabad,Decaf Espresso,$44.00,$15.00,$10.00,$30.00
,1-Oct-26,H1,Hyderabad,Decaf Espresso,$135.00,$42.00,$40.00,$120.00
,1-Nov-26,H1,Hyderabad,Decaf Espresso,$228.00,$114.00,$70.00,$200.00
,1-Dec-26,H1,Hyderabad,Decaf Espresso,$155.00,$34.00,$30.00,$140.00
,1-Jan-21,M1,Mumbai,Decaf Irish Cream,$234.00,$101.00,$110.00,$240.00
,1-Feb-21,M1,Mumbai,Decaf Irish Cream,$234.00,$87.00,$100.00,$240.00
,1-Mar-21,M1,Mumbai,Decaf Irish Cream,$150.00,$0.00,$20.00,$150.00
,1-Apr-21,M1,Mumbai,Decaf Irish Cream,$200.00,$67.00,$70.00,$190.00
,1-May-21,M1,Mumbai,Decaf Irish Cream,$190.00,$68.00,$100.00,$230.00
,1-Jun-21,M1,Mumbai,Decaf Irish Cream,$118.00,-$117.00,,$140.00
,1-Jul-21,M1,Mumbai,Decaf Irish Cream,$54.00,$12.00,$20.00,$50.00
,1-Aug-21,M1,Mumbai,Decaf Irish Cream,$170.00,$47.00,$50.00,$170.00
,1-Sep-21,M1,Mumbai,Decaf Irish Cream,$180.00,$51.00,$60.00,$180.00
,1-Oct-21,M1,Mumbai,Decaf Irish Cream,$81.00,$28.00,$50.00,$100.00
,1-Nov-21,M1,Mumbai,Decaf Irish Cream,$99.00,-$39.00,,$120.00
,1-Dec-21,M1,Mumbai,Decaf Irish Cream,$80.00,$28.00,$50.00,$100.00
,1-Jan-22,M1,Mumbai,Decaf Irish Cream,$62.00,$4.00,$20.00,$70.00
,1-Feb-22,M1,Mumbai,Decaf Irish Cream,$140.00,$42.00,$70.00,$170.00
,1-Mar-22,M1,Mumbai,Decaf Irish Cream,$190.00,$39.00,$70.00,$230.00
,1-Apr-22,M1,Mumbai,Decaf Irish Cream,$190.00,$9.00,$60.00,$230.00
,1-May-22,M1,Mumbai,Decaf Irish Cream,$232.00,$99.00,$110.00,$240.00
,1-Jun-22,M1,Mumbai,Decaf Irish Cream,$254.00,$95.00,$100.00,$260.00
,1-Jul-22,M1,Mumbai,Decaf Irish Cream,$129.00,-$3.00,$20.00,$130.00
,1-Aug-22,M1,Mumbai,Decaf Irish Cream,$206.00,$71.00,$70.00,$190.00
,1-Sep-22,M1,Mumbai,Decaf Irish Cream,$190.00,$68.00,$100.00,$230.00
,1-Oct-22,M1,Mumbai,Decaf Irish Cream,$122.00,-$117.00,,$150.00
,1-Nov-22,M1,Mumbai,Decaf Irish Cream,$54.00,$12.00,$20.00,$50.00
,1-Dec-22,M1,Mumbai,Decaf Irish Cream,$165.00,$46.00,$60.00,$170.00
,1-Jan-23,M1,Mumbai,Decaf Irish Cream,$180.00,$50.00,$60.00,$180.00
,1-Feb-23,M1,Mumbai,Decaf Irish Cream,$115.00,$44.00,$70.00,$140.00
,1-Mar-23,M1,Mumbai,Decaf Irish Cream,$102.00,-$31.00,,$120.00
,1-Apr-23,M1,Mumbai,Decaf Irish Cream,$80.00,$29.00,$50.00,$100.00
,1-May-23,M1,Mumbai,Decaf Irish Cream,$63.00,$6.00,$20.00,$70.00
,1-Jun-23,M1,Mumbai,Decaf Irish Cream,$128.00,$38.00,$70.00,$160.00
,1-Jul-23,M1,Mumbai,Decaf Irish Cream,$193.00,$41.00,$80.00,$240.00
,1-Aug-23,M1,Mumbai,Decaf Irish Cream,$220.00,$15.00,$60.00,$270.00
,1-Sep-23,M1,Mumbai,Decaf Irish Cream,$234.00,$101.00,$110.00,$240.00
,1-Oct-23,M1,Mumbai,Decaf Irish Cream,$267.00,$102.00,$120.00,$280.00
,1-Nov-23,M1,Mumbai,Decaf Irish Cream,$125.00,-$4.00,$20.00,$130.00
,1-Dec-23,M1,Mumbai,Decaf Irish Cream,$214.00,$74.00,$80.00,$200.00
,1-Jan-24,M1,Mumbai,Decaf Irish Cream,$193.00,$70.00,$110.00,$240.00
,1-Feb-24,M1,Mumbai,Decaf Irish Cream,$127.00,-$121.00,,$150.00
,1-Mar-24,M1,Mumbai,Decaf Irish Cream,$54.00,$12.00,$20.00,$50.00
,1-Apr-24,M1,Mumbai,Decaf Irish Cream,$163.00,$45.00,$60.00,$170.00
,1-May-24,M1,Mumbai,Decaf Irish Cream,$188.00,$55.00,$70.00,$190.00
,1-Jun-24,M1,Mumbai,Decaf Irish Cream,$121.00,$47.00,$70.00,$150.00
,1-Jul-24,M1,Mumbai,Decaf Irish Cream,$106.00,-$33.00,,$130.00
,1-Aug-24,M1,Mumbai,Decaf Irish Cream,$79.00,$27.00,$40.00,$90.00
,1-Sep-24,M1,Mumbai,Decaf Irish Cream,$63.00,$6.00,$20.00,$70.00
,1-Oct-24,M1,Mumbai,Decaf Irish Cream,$121.00,$34.00,$60.00,$150.00
,1-Nov-24,M1,Mumbai,Decaf Irish Cream,$189.00,$38.00,$70.00,$230.00
,1-Dec-24,M1,Mumbai,Decaf Irish Cream,$227.00,$16.00,$70.00,$280.00
,1-Jan-25,M1,Mumbai,Decaf Irish Cream,$245.00,$105.00,$120.00,$250.00
,1-Feb-25,M1,Mumbai,Decaf Irish Cream,$301.00,$116.00,$130.00,$310.00
,1-Mar-25,M1,Mumbai,Decaf Irish Cream,$125.00,-$3.00,$20.00,$130.00
,1-Apr-25,M1,Mumbai,Decaf Irish Cream,$267.00,$98.00,$100.00,$250.00
,1-May-25,M1,Mumbai,Decaf Irish Cream,$178.00,$63.00,$100.00,$220.00
,1-Jun-25,M1,Mumbai,Decaf Irish Cream,$159.00,-$141.00,,$190.00
,1-Jul-25,M1,Mumbai,Decaf Irish Cream,$49.00,$9.00,$20.00,$50.00
,1-Aug-25,M1,Mumbai,Decaf Irish Cream,$167.00,$47.00,$50.00,$170.00
,1-Sep-25,M1,Mumbai,Decaf Irish Cream,$195.00,$58.00,$80.00,$200.00
,1-Oct-25,M1,Mumbai,Decaf Irish Cream,$121.00,$48.00,$70.00,$150.00
,1-Nov-25,M1,Mumbai,Decaf Irish Cream,$133.00,-$11.00,$10.00,$160.00
,1-Dec-25,M1,Mumbai,Decaf Irish Cream,$75.00,$25.00,$50.00,$90.00
,1-Jan-26,M1,Mumbai,Decaf Irish Cream,$61.00,$4.00,$20.00,$70.00
,1-Feb-26,M1,Mumbai,Decaf Irish Cream,$107.00,$28.00,$50.00,$130.00
,1-Mar-26,M1,Mumbai,Decaf Irish Cream,$178.00,$34.00,$70.00,$220.00
,1-Apr-26,M1,Mumbai,Decaf Irish Cream,$227.00,$17.00,$70.00,$280.00
,1-May-26,M1,Mumbai,Decaf Irish Cream,$256.00,$112.00,$120.00,$260.00
,1-Jun-26,M1,Mumbai,Decaf Irish Cream,$312.00,$122.00,$140.00,$320.00
,1-Jul-26,M1,Mumbai,Decaf Irish Cream,$128.00,-$2.00,$20.00,$130.00
,1-Aug-26,M1,Mumbai,Decaf Irish Cream,$273.00,$100.00,$100.00,$250.00
,1-Sep-26,M1,Mumbai,Decaf Irish Cream,$190.00,$68.00,$100.00,$230.00
,1-Oct-26,M1,Mumbai,Decaf Irish Cream,$163.00,-$142.00,,$200.00
,1-Nov-26,M1,Mumbai,Decaf Irish Cream,$52.00,$11.00,$20.00,$50.00
,1-Dec-26,M1,Mumbai,Decaf Irish Cream,$148.00,$38.00,$40.00,$150.00
,1-Jan-21,M2,Mumbai,Decaf Irish Cream,$204.00,$62.00,$80.00,$210.00
,1-Feb-21,M2,Mumbai,Decaf Irish Cream,$130.00,$52.00,$80.00,$160.00
,1-Mar-21,M2,Mumbai,Decaf Irish Cream,$136.00,-$15.00,$10.00,$170.00
,1-Apr-21,M2,Mumbai,Decaf Irish Cream,$71.00,$22.00,$40.00,$80.00
,1-May-21,M2,Mumbai,Decaf Irish Cream,$68.00,$6.00,$30.00,$80.00
,1-Jun-21,M2,Mumbai,Decaf Irish Cream,$103.00,$25.00,$40.00,$120.00
,1-Jul-21,M2,Mumbai,Decaf Irish Cream,$173.00,$34.00,$70.00,$210.00
,1-Aug-21,M2,Mumbai,Decaf Irish Cream,$221.00,$16.00,$60.00,$270.00
,1-Sep-21,M2,Mumbai,Decaf Irish Cream,$301.00,$132.00,$140.00,$310.00
,1-Oct-21,M2,Mumbai,Decaf Irish Cream,$345.00,$135.00,$160.00,$360.00
,1-Nov-21,M2,Mumbai,Decaf Irish Cream,$107.00,-$6.00,$20.00,$110.00
,1-Dec-21,M2,Mumbai,Decaf Irish Cream,$282.00,$105.00,$100.00,$260.00
,1-Jan-22,M2,Mumbai,Decaf Irish Cream,$190.00,$68.00,$100.00,$230.00
,1-Feb-22,M2,Mumbai,Decaf Irish Cream,$169.00,-$142.00,,$210.00
,1-Mar-22,M2,Mumbai,Decaf Irish Cream,$52.00,$11.00,$20.00,$50.00
,1-Apr-22,M2,Mumbai,Decaf Irish Cream,$142.00,$35.00,$50.00,$140.00
,1-May-22,M2,Mumbai,Decaf Irish Cream,$212.00,$63.00,$90.00,$220.00
,1-Jun-22,M2,Mumbai,Decaf Irish Cream,$144.00,$58.00,$90.00,$180.00
,1-Jul-22,M2,Mumbai,Decaf Irish Cream,$141.00,-$34.00,,$170.00
,1-Aug-22,M2,Mumbai,Decaf Irish Cream,$60.00,$19.00,$30.00,$70.00
,1-Sep-22,M2,Mumbai,Decaf Irish Cream,$70.00,$8.00,$20.00,$80.00
,1-Oct-22,M2,Mumbai,Decaf Irish Cream,$93.00,$20.00,$40.00,$110.00
,1-Nov-22,M2,Mumbai,Decaf Irish Cream,$169.00,$32.00,$70.00,$210.00
,1-Dec-22,M2,Mumbai,Decaf Irish Cream,$264.00,$24.00,$90.00,$330.00
,1-Jan-23,M2,Mumbai,Decaf Irish Cream,$312.00,$139.00,$150.00,$320.00
,1-Feb-23,M2,Mumbai,Decaf Irish Cream,$376.00,$150.00,$170.00,$390.00
,1-Mar-23,M2,Mumbai,Decaf Irish Cream,$95.00,-$9.00,$0.00,$90.00
,1-Apr-23,M2,Mumbai,Decaf Irish Cream,$336.00,$129.00,$130.00,$310.00
,1-May-23,M2,Mumbai,Decaf Irish Cream,$199.00,$71.00,$110.00,$240.00
,1-Jun-23,M2,Mumbai,Decaf Irish Cream,$202.00,-$157.00,,$250.00
,1-Jul-23,M2,Mumbai,Decaf Irish Cream,$54.00,$12.00,$20.00,$50.00
,1-Aug-23,M2,Mumbai,Decaf Irish Cream,$132.00,$32.00,$40.00,$130.00
,1-Sep-23,M2,Mumbai,Decaf Irish Cream,$227.00,$71.00,$80.00,$230.00
,1-Oct-23,M2,Mumbai,Decaf Irish Cream,$144.00,$58.00,$90.00,$180.00
,1-Nov-23,M2,Mumbai,Decaf Irish Cream,$169.00,-$11.00,$10.00,$210.00
,1-Dec-23,M2,Mumbai,Decaf Irish Cream,$57.00,$16.00,$40.00,$70.00
,1-Jan-24,M2,Mumbai,Decaf Irish Cream,$75.00,$9.00,$30.00,$90.00
,1-Feb-24,M2,Mumbai,Decaf Irish Cream,$85.00,$18.00,$40.00,$100.00
,1-Mar-24,M2,Mumbai,Decaf Irish Cream,$169.00,$31.00,$70.00,$210.00
,1-Apr-24,M2,Mumbai,Decaf Irish Cream,$297.00,$31.00,$100.00,$370.00
,1-May-24,M2,Mumbai,Decaf Irish Cream,$323.00,$144.00,$160.00,$330.00
,1-Jun-24,M2,Mumbai,Decaf Irish Cream,$376.00,$150.00,$170.00,$390.00
,1-Jul-24,M2,Mumbai,Decaf Irish Cream,$89.00,-$11.00,$10.00,$90.00
,1-Aug-24,M2,Mumbai,Decaf Irish Cream,$277.00,$102.00,$100.00,$260.00
,1-Sep-24,M2,Mumbai,Decaf Irish Cream,$120.00,$39.00,$70.00,$150.00
,1-Oct-24,M2,Mumbai,Decaf Irish Cream,$166.00,-$137.00,,$200.00
,1-Nov-24,M2,Mumbai,Decaf Irish Cream,$32.00,$1.00,$10.00,$30.00
,1-Dec-24,M2,Mumbai,Decaf Irish Cream,$110.00,$24.00,$30.00,$110.00
,1-Jan-25,M2,Mumbai,Decaf Irish Cream,$231.00,$73.00,$90.00,$240.00
,1-Feb-25,M2,Mumbai,Decaf Irish Cream,$154.00,$63.00,$100.00,$190.00
,1-Mar-25,M2,Mumbai,Decaf Irish Cream,$139.00,-$42.00,,$170.00
,1-Apr-25,M2,Mumbai,Decaf Irish Cream,$55.00,$16.00,$30.00,$60.00
,1-May-25,M2,Mumbai,Decaf Irish Cream,$90.00,$16.00,$30.00,$110.00
,1-Jun-25,M2,Mumbai,Decaf Irish Cream,$85.00,$19.00,$40.00,$100.00
,1-Jul-25,M2,Mumbai,Decaf Irish Cream,$160.00,$27.00,$60.00,$200.00
,1-Aug-25,M2,Mumbai,Decaf Irish Cream,$317.00,$34.00,$100.00,$390.00
,1-Sep-25,M2,Mumbai,Decaf Irish Cream,$245.00,$106.00,$120.00,$250.00
,1-Oct-25,M2,Mumbai,Decaf Irish Cream,$298.00,$115.00,$140.00,$310.00
,1-Nov-25,M2,Mumbai,Decaf Irish Cream,$126.00,-$3.00,$20.00,$130.00
,1-Dec-25,M2,Mumbai,Decaf Irish Cream,$230.00,$81.00,$80.00,$210.00
,1-Jan-26,M2,Mumbai,Decaf Irish Cream,$132.00,$42.00,$70.00,$160.00
,1-Feb-26,M2,Mumbai,Decaf Irish Cream,$138.00,-$120.00,,$170.00
,1-Mar-26,M2,Mumbai,Decaf Irish Cream,$35.00,$3.00,$10.00,$30.00
,1-Apr-26,M2,Mumbai,Decaf Irish Cream,$136.00,$34.00,$50.00,$140.00
,1-May-26,M2,Mumbai,Decaf Irish Cream,$199.00,$58.00,$70.00,$200.00
,1-Jun-26,M2,Mumbai,Decaf Irish Cream,$126.00,$50.00,$70.00,$150.00
,1-Jul-26,M2,Mumbai,Decaf Irish Cream,$115.00,-$44.00,,$140.00
,1-Aug-26,M2,Mumbai,Decaf Irish Cream,$72.00,$23.00,$50.00,$90.00
,1-Sep-26,M2,Mumbai,Decaf Irish Cream,$72.00,$7.00,$30.00,$90.00
,1-Oct-26,M2,Mumbai,Decaf Irish Cream,$107.00,$28.00,$50.00,$130.00
,1-Nov-26,M2,Mumbai,Decaf Irish Cream,$150.00,$24.00,$50.00,$180.00
,1-Dec-26,M2,Mumbai,Decaf Irish Cream,$223.00,$16.00,$60.00,$270.00
,1-Jan-21,M3,Mumbai,Decaf Irish Cream,$265.00,$116.00,$150.00,$260.00
,1-Feb-21,M3,Mumbai,Decaf Irish Cream,$298.00,$115.00,$160.00,$300.00
,1-Mar-21,M3,Mumbai,Decaf Irish Cream,$122.00,-$5.00,$30.00,$110.00
,1-Apr-21,M3,Mumbai,Decaf Irish Cream,$218.00,$76.00,$90.00,$180.00
,1-May-21,M3,Mumbai,Decaf Irish Cream,$90.00,$26.00,$80.00,$130.00
